id,Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,'Wifes_now_working\%3F',Husbands_occupation,Standard-of-living_index,Media_exposure,Contraceptive_method_used
513,36.140537,4,4,3,1,0,3,4,0,2
514,25.616153,4,4,0.761359,1,1,3,4,1,1
515,40.033262,4,4,4.408341,1,1,4,4,0,2
516,37.468395,1,2,7.982304,1,1,2,1,1,1
517,24.003083,1,1,0.938678,1,1,2,1,0,1
518,46.308399,3,3,9.502991,1,1,1,4,0,2
519,32.112275,3,3,3,1,1,3,3,0,3
520,27.565534,3,4,3,1,1,3,4,0,3
521,26.473554,4,4,3,1,0,1,3,0,2
522,32.222913,4,4,3,0,0,2,4,0,2
523,25.239156,2,3,4.132952,0,1,3,3,0,1
524,22.361667,3,4,1.028614,1,1,3,4,0,3
525,38.413587,3,2,3,1,1,2,4,0,1
526,20.194735,2,1,0.213036,1,1,2,4,0,1
527,40.048932,2,3,4.2527,1,1,3,3,0,1
528,39.119106,3,4,8.127766,1,1,3,2,0,1
529,28.797717,3,4,4.374263,1,1,2,4,0,1
530,44.040018,2,2,8.97799,0,1,3,1,1,1
531,21.188517,4,3,1.632106,1,1,1,3,0,3
532,34.900474,4,3,7.803737,1,0,3,2,0,2
533,30.957418,2,4,0.295082,0,1,1,4,0,1
534,35.763792,1,2,7.429759,1,0,3,1,1,1
535,44.570423,2,4,2,1,1,3,3,0,1
536,44.555086,3,3,9.59367,1,1,3,4,0,1
537,38.607808,3,4,2,1,1,2,3,0,1
538,21.361801,2,3,2,0,1,3,3,0,3
539,43.513167,4,3,4.265238,1,1,3,2,0,3
540,28.928556,4,4,0.282719,1,0,2,4,0,1
541,26.985578,2,3,2,1,1,2,2,0,1
542,24.417356,1,3,1.282613,1,0,3,3,1,1
543,20.568052,3,4,0.902128,1,1,1,3,0,3
544,34.705727,4,4,3,1,1,3,4,0,3
545,25.613413,4,4,2,0,0,2,4,0,2
546,24.718455,3,4,4.041448,1,1,1,3,0,3
547,24.382651,2,3,1.246647,1,1,3,1,0,1
548,37.04592,2,3,2,1,1,3,2,1,1
549,37.613577,4,4,4.408019,1,1,3,4,0,3
550,25.234903,4,4,2,1,1,1,4,0,3
551,48.660473,4,4,2.969723,1,1,1,3,0,1
552,43.466364,1,3,0.785543,1,1,2,2,0,1
553,46.353059,1,2,7.943185,1,1,3,4,1,1
554,43.073898,3,4,3.65913,1,1,2,3,0,3
555,47.159844,4,4,4.48515,0,1,3,3,0,3
556,27.401727,4,4,2,1,1,3,4,0,2
557,28.060785,4,4,3,0,0,1,3,0,3
558,27.330531,2,4,0.986274,1,1,2,1,0,1
559,38.958218,4,4,5.965477,1,1,3,4,0,3
560,28.516727,3,2,4.29237,1,1,3,2,0,3
561,16.374231,1,3,0.981075,1,1,2,3,1,1
562,29.167938,3,3,2,1,1,3,3,0,2
563,30.367369,2,3,4.875734,1,1,2,3,0,1
564,24.365954,3,3,2,1,1,2,2,0,3
565,23.458086,2,3,0.656455,1,0,2,4,1,1
566,38.631663,3,4,5.654846,0,1,1,3,0,1
567,22.226751,4,4,4.770856,1,0,3,4,0,3
568,46.091271,2,4,5.212918,0,1,2,3,0,1
569,30.806432,2,4,3,1,1,3,4,0,3
570,27.349351,3,2,0.715323,1,1,3,2,1,1
571,23.884994,2,2,2,1,1,2,3,0,3
572,32.057782,3,3,3,1,1,3,2,0,1
573,30.683406,4,4,2,1,1,3,4,0,1
574,22.773736,2,4,2,1,1,2,4,0,1
575,26.123804,2,4,3,1,1,3,3,0,1
576,17.782358,1,2,3,1,1,3,3,0,1
577,43.1135,3,4,3,1,1,1,4,0,3
578,21.057919,4,4,5.091348,1,1,1,3,0,1
579,26.869408,4,4,0.933412,1,1,1,4,0,1
580,22.772205,3,2,1.133333,1,1,3,3,0,1
581,36.629659,3,3,1.210297,1,1,3,3,0,1
582,20.852127,4,4,4.762809,1,1,3,4,0,1
583,31.81679,4,4,4.401255,1,1,1,4,0,1
584,31.024032,3,4,3,1,1,2,4,0,2
585,21.685589,1,2,3,1,1,3,3,1,3
586,26.280206,1,3,4.438936,1,0,3,1,1,1
587,38.690157,3,1,2,1,1,3,4,0,2
588,21.793947,4,4,0.999189,1,1,1,1,0,1
589,39.056357,1,3,4.595141,1,1,3,2,0,3
590,43.160109,2,2,3.975827,1,1,2,3,0,1
591,33.071236,1,4,5.262071,1,1,3,4,0,1
592,25.087029,1,2,3,1,1,2,3,0,3
593,22.474435,1,1,1.285066,1,1,3,2,1,3
594,33.824746,2,3,4.024347,1,1,2,3,0,1
595,43.808588,4,4,3,1,1,1,3,0,1
596,45.899619,4,4,6.314782,1,0,1,4,0,2
597,19.343229,4,4,3.974272,0,1,3,3,0,1
598,25.161783,3,4,2,1,1,1,1,0,1
599,25.514305,3,3,2,1,0,3,2,0,3
600,36.459064,4,4,0.041102,1,1,1,3,0,1
601,37.578617,3,4,3,1,1,1,3,0,2
602,25.173672,4,4,3,0,1,3,4,0,2
603,34.185157,4,4,3,0,0,3,4,0,2
604,34.288824,4,4,8.063678,1,1,1,4,0,2
605,33.380331,4,4,4.600117,1,1,1,4,0,3
606,28.546557,4,4,0.609338,0,1,1,2,0,1
607,31.584589,3,4,0.747935,1,1,2,3,0,3
608,31.311662,2,4,1.103615,1,1,1,4,0,1
609,29.437421,4,4,3,1,0,1,3,0,3
610,21.168048,4,4,0.414256,0,1,1,4,0,2
611,36.762524,2,4,9.792677,1,1,2,4,0,2
612,27.370344,4,4,0.542727,1,1,1,4,0,3
613,38.049944,2,4,3,1,1,2,2,0,3
614,45.163922,4,4,4.302599,1,0,2,4,0,2
615,26.471177,4,4,3,1,0,2,4,0,2
616,26.493649,2,1,0.722009,1,1,3,1,0,1
617,39.149819,2,3,0.997608,1,1,3,4,0,1
618,26.33153,4,4,3,1,1,1,3,0,1
619,26.048899,4,4,2,1,1,1,3,0,3
620,26.023346,4,4,3,1,0,3,3,0,2
621,26.369973,4,4,1.070234,0,1,1,4,0,1
622,30.707218,4,4,2,1,1,1,4,0,3
623,47.550093,4,4,5.995012,0,1,1,4,0,2
624,27.797392,4,4,2,1,1,1,4,0,2
625,24.846376,1,2,2,1,1,2,1,0,3
626,38.737369,4,4,3,1,0,1,4,0,1
627,41.691943,3,4,2,1,0,2,3,0,1
628,32.20981,2,4,2,1,0,1,4,0,1
629,27.848087,2,2,2,1,1,3,4,0,3
630,31.435482,3,3,4.656792,1,1,3,4,0,3
631,19.141805,3,3,1.192036,1,1,3,3,0,3
632,36.710605,3,4,1.066856,1,1,1,4,1,1
633,31.949825,4,4,4.978156,0,1,1,4,0,2
634,45.828931,2,3,3,1,1,1,2,0,1
635,22.533151,3,3,0.347328,1,1,3,4,0,1
636,23.114585,4,4,0.778927,1,0,1,2,0,1
637,45.175478,3,4,3,1,1,1,4,0,1
638,33.043041,1,4,2,1,1,2,4,1,1
639,22.36062,4,1,1.528972,1,1,3,4,0,2
640,24.350095,2,2,2,1,1,3,1,0,1
641,34.867067,3,4,5.15683,1,1,1,4,0,2
642,23.673648,3,3,-0.002636,1,1,3,2,0,1
643,32.435972,3,4,2,0,0,1,4,0,3
644,21.252881,3,3,4.315702,1,0,3,2,0,1
645,32.731443,2,3,4.212196,1,1,3,3,0,1
646,25.123007,2,3,3,1,0,3,3,0,3
647,26.097136,2,3,2,1,1,3,2,0,1
648,45.758302,4,4,2,1,1,1,4,0,1
649,24.178103,3,3,0.988242,1,1,3,4,0,1
650,21.819215,2,3,1.405056,0,0,2,2,0,1
651,33.577752,2,2,2,1,0,2,2,0,3
652,31.39388,4,4,3,1,1,3,3,1,3
653,43.354994,4,4,7.991146,0,1,1,3,0,2
654,45.078331,1,1,2,1,1,3,1,0,1
655,24.337146,4,4,0.888763,1,0,1,3,0,2
656,44.853908,4,4,5.365078,1,1,1,4,0,2
657,42.587362,4,4,5.96409,1,1,3,3,0,2
658,35.350756,2,4,7.838644,1,0,1,2,0,1
659,18.133473,4,4,4.824027,1,1,1,4,0,3
660,38.457375,3,3,3,1,1,3,3,0,3
661,39.040743,1,2,2.904876,1,1,2,3,1,3
662,39.908527,3,3,3.798106,1,1,3,3,0,2
663,37.929586,3,3,2,1,1,2,3,0,3
664,24.530823,2,4,1.018148,1,1,1,4,0,1
665,22.411926,4,4,0.293891,1,1,1,4,0,3
666,40.875858,4,4,7.70688,1,1,1,3,0,1
667,44.483555,3,3,9.343466,1,0,2,2,0,1
668,27.158969,4,4,2,1,0,2,4,1,2
669,27.663815,4,4,3,1,0,1,4,0,2
670,43.854113,4,4,10.981785,1,0,1,1,0,1
671,27.591291,1,4,0.198481,1,0,2,4,1,1
672,25.229892,2,2,3,1,0,2,2,0,3
673,37.771389,2,2,3,1,1,2,4,0,1
674,27.428752,3,2,3,1,0,3,1,0,1
675,28.029518,4,4,3,0,0,2,4,0,3
676,27.400189,3,4,1.252737,1,1,2,2,0,3
677,35.584187,2,2,9.262819,0,1,3,1,1,1
678,31.219498,2,3,4.354388,1,1,3,2,0,1
679,38.851855,2,4,5.039934,1,1,3,3,0,1
680,28.185,4,4,3,1,1,2,3,0,3
681,35.74428,2,2,6.528613,1,1,3,2,0,3
682,43.590175,4,4,5.681012,1,0,2,4,0,2
683,36.973751,3,4,2,0,0,1,4,0,1
684,47.710835,4,4,5.899706,1,1,1,4,0,2
685,43.276207,1,2,4.27098,1,0,2,1,1,1
686,28.062227,4,4,3,1,1,1,4,0,1
687,25.246734,4,3,3,1,1,2,3,0,3
688,25.4765,2,3,2,1,1,3,1,0,3
689,25.553946,2,3,2,1,1,1,3,0,3
690,44.223761,3,4,7.744173,1,1,3,3,0,1
691,35.330114,2,3,8.839479,1,1,3,3,0,3
692,30.905415,4,4,4.53479,1,1,1,3,0,2
693,33.945761,4,4,3,1,1,3,4,0,2
694,23.495566,3,4,2,1,1,2,4,0,1
695,26.237321,3,4,4.116865,1,0,3,3,0,3
696,45.62355,1,3,3,1,0,2,3,1,1
697,35.209528,1,2,2,1,0,3,2,1,1
698,25.569055,4,4,4.417904,0,1,3,3,0,1
699,39.316806,1,2,5.112085,1,1,3,3,0,2
700,29.609796,3,4,2,1,1,1,4,1,3
701,42.223464,2,2,7.28352,1,1,2,4,0,1
702,45.991283,2,2,0.622712,1,1,4,3,0,1
703,31.369186,2,3,3.506839,1,1,3,3,0,3
704,19.997947,4,4,2,1,1,3,3,0,1
705,36.105737,4,4,3,1,1,1,4,0,1
706,44.779136,3,4,0.486869,1,1,1,4,0,1
707,36.471371,2,4,2,1,1,2,3,0,1
708,38.702773,4,4,3,1,1,3,4,0,2
709,31.197698,4,4,3.477986,1,1,1,2,0,3
710,31.349264,3,4,7.112017,1,1,1,3,1,3
711,29.974285,4,4,2,1,1,4,4,0,2
712,23.026825,3,4,1.586836,1,1,2,4,0,1
713,43.46025,1,1,6.382921,1,0,3,1,0,2
714,35.184068,3,4,5.341633,0,1,1,4,0,3
715,44.180305,1,2,3,1,1,3,1,0,1
716,30.642065,4,4,3,1,0,1,4,0,3
717,39.605166,4,4,3,1,1,3,3,0,1
718,27.269759,3,4,0.734365,0,1,1,4,0,2
719,26.494356,4,3,4.949524,1,1,2,1,0,3
720,30.154605,3,4,4.379897,1,1,1,3,1,1
721,38.606649,4,4,2,1,0,1,4,0,1
722,45.032707,3,4,10.521104,1,1,3,3,0,1
723,38.546299,4,4,4.83528,1,0,2,2,0,2
724,25.584049,4,4,2,1,0,1,3,0,2
725,21.663419,2,4,2,1,1,1,2,0,1
726,36.817806,2,2,1.32831,1,1,3,4,0,1
727,31.321488,3,3,4.747942,1,1,2,3,0,3
728,35.410475,4,4,7.40224,1,1,1,2,0,2
729,21.381616,4,4,2,1,1,1,4,0,2
730,31.621443,3,4,7.314898,1,1,2,1,0,3
731,33.405079,4,4,3.871616,1,1,3,3,0,1
732,32.161544,4,4,3,1,1,2,4,0,2
733,30.78285,2,3,5.082163,1,1,2,1,0,3
734,25.431676,4,4,3.945468,1,1,1,1,0,1
735,25.484964,2,3,0.626137,1,0,3,4,0,1
736,17.625209,2,4,-0.351603,1,0,1,4,0,1
737,32.493864,3,4,3.579652,1,1,2,3,0,3
738,28.887568,3,3,7.422416,1,0,3,3,0,1
739,29.736024,4,4,3,1,1,1,4,0,3
740,24.126282,2,4,5.410357,1,1,2,3,0,2
741,22.411877,3,3,0.876175,0,0,4,2,0,3
742,29.455552,4,4,2,1,0,2,4,0,2
743,28.869283,4,4,0.985874,1,1,1,4,0,1
744,31.297827,2,4,4.057367,0,1,2,4,0,1
745,37.430211,4,4,2,1,1,1,4,0,1
746,33.471438,2,3,3,1,1,3,2,0,2
747,30.383782,3,3,1.146093,0,1,2,2,0,1
748,34.641187,2,3,5.017114,0,1,3,3,0,3
749,32.76272,2,2,1.59379,1,1,3,3,0,1
750,38.135867,2,2,6.897212,1,1,3,4,0,2
751,24.433466,4,3,0.559123,1,1,3,4,0,2
752,23.433907,4,4,0.658814,1,0,2,4,0,2
753,43.812423,1,2,0.771591,1,0,3,3,1,1
754,26.735241,4,4,2,1,1,2,1,0,3
755,28.059137,3,4,4.623476,0,1,1,3,0,2
756,27.77188,2,4,4.068691,1,0,3,4,0,3
757,45.26859,2,4,-0.049096,1,1,2,4,0,1
758,24.946997,2,2,2,1,1,1,3,0,1
759,33.150386,2,3,5.147945,1,1,3,4,0,3
760,31.675328,4,4,3.951354,0,0,3,4,0,2
761,18.531024,3,2,0.582029,0,0,2,4,0,1
762,36.540771,3,1,9.768688,1,1,2,3,0,2
763,41.350317,4,4,5.063478,0,1,3,2,0,3
764,39.813832,4,4,4.792844,1,1,2,4,0,3
765,24.399011,4,4,0.580599,1,1,4,4,0,3
766,21.594894,3,4,1.232575,1,0,1,4,0,1
767,44.271,4,4,3.944583,1,1,3,4,0,2
768,39.46747,3,4,2,0,1,3,4,0,3
769,30.9796,3,4,2,1,0,3,2,0,2
770,21.299794,2,3,3,1,1,3,4,0,1
771,36.279632,2,3,4.072149,1,1,3,2,0,1
772,36.650464,3,3,3,1,1,2,2,0,3
773,37.279656,3,3,9.860158,1,0,3,4,0,3
774,31.666056,2,4,2,1,1,1,1,0,3
775,24.020567,4,4,0.285247,1,1,3,4,0,1
776,26.227277,3,4,4.624905,0,1,3,4,0,3
777,26.721814,3,4,4.185626,1,0,1,2,0,1
778,21.10437,3,4,0.593172,1,1,3,4,0,1
779,25.014837,3,3,2,1,0,2,4,0,2
780,32.2251,4,4,3,1,1,3,4,0,2
781,32.829222,2,3,2,1,0,3,3,0,3
782,44.711346,2,4,2,1,1,1,4,0,1
783,38.405315,4,4,2,0,1,3,3,0,3
784,45.865508,4,4,1.438131,1,1,2,2,0,2
785,26.434412,4,4,2,0,1,3,4,0,1
786,25.940071,2,2,3,1,1,3,3,0,1
787,34.877116,3,3,3,1,1,3,3,0,1
788,26.620224,4,4,2,0,1,1,4,0,2
789,37.404575,4,4,3,1,1,3,3,0,2
790,24.8749,4,4,2,1,1,1,4,0,3
791,32.074329,4,4,3,1,1,3,2,0,1
792,26.478836,1,2,0.14982,1,1,2,2,0,1
793,21.810863,2,2,2,1,1,3,1,1,1
794,38.523681,4,4,3,1,1,1,4,1,3
795,44.119769,4,4,3,1,1,1,1,0,1
796,31.183932,4,4,4.539524,0,1,2,4,0,3
797,25.739645,4,4,3,0,0,1,4,0,2
798,45.321382,4,4,5.190164,1,1,1,4,0,2
799,21.134401,3,3,1.271874,1,1,3,1,0,3
800,20.738116,2,3,0.886849,1,0,3,4,0,3
801,24.525629,2,3,1.115218,1,0,3,3,1,2
802,31.061015,3,4,0.547404,1,0,3,3,0,3
803,30.830426,2,2,1.072804,1,0,2,3,0,1
804,45.682677,4,4,9.861622,1,1,3,4,0,2
805,25.899725,4,4,0.447575,0,0,2,4,0,2
806,26.147466,3,4,3,1,1,3,4,0,3
807,32.980503,4,4,2,0,1,1,4,0,2
808,29.301783,4,4,3.82678,0,1,1,3,0,1
809,26.551086,1,2,2,1,1,2,3,0,3
810,45.146086,3,4,7.745714,1,1,1,2,0,1
811,19.871434,3,2,0.620875,1,1,3,2,0,3
812,23.326665,4,2,0.656179,1,1,3,1,0,1
813,30.57505,1,4,3,0,1,3,4,1,3
814,25.580467,4,4,3,0,0,2,3,0,3
815,39.846381,4,4,3,0,1,4,4,0,2
816,31.960705,4,4,4.694793,1,1,1,4,0,3
817,27.837656,4,4,1.142589,0,1,1,4,0,1
818,25.76464,2,3,3.833349,1,0,3,3,0,3
819,27.283291,4,4,3,0,1,3,4,0,2
820,31.107009,1,3,3.951424,1,1,2,4,0,1
821,51.161632,2,4,8.074994,1,1,3,2,0,1
822,18.496559,4,4,0.345119,0,0,3,4,0,1
823,35.839348,2,3,1.22067,1,1,3,4,1,1
824,46.064246,2,2,1.209426,1,1,3,3,0,1
825,43.670479,2,3,4.272349,1,1,3,2,0,1
826,38.593131,1,2,2,1,1,3,3,1,3
827,47.959338,3,4,6.789681,1,0,3,3,0,1
828,44.665269,4,4,3.740257,1,1,3,3,0,2
829,27.853382,4,4,2,1,1,3,4,0,1
830,31.533194,3,4,4.725235,1,1,2,4,0,1
831,31.826492,4,4,4.257278,0,1,4,4,0,3
832,22.459545,1,2,3,1,1,2,1,1,1
833,26.739502,4,4,3,1,1,1,4,0,3
834,37.466689,4,4,3,0,0,1,4,0,2
835,27.022022,3,3,4.403073,1,1,2,1,0,3
836,33.508922,4,4,4.55377,0,1,1,4,0,2
837,30.959139,4,4,4.576848,0,1,2,2,0,3
838,39.762074,4,4,4.32318,1,1,1,4,0,3
839,31.297507,3,3,3.59761,1,1,3,3,0,3
840,47.582886,4,4,3,1,0,2,4,0,1
841,35.998925,3,3,7.463076,1,1,3,2,0,3
842,34.507466,4,3,3,1,1,3,3,0,2
843,36.36593,3,4,7.37087,1,1,3,4,0,3
844,36.487657,4,4,3,1,1,1,4,0,2
845,20.44247,3,4,1.435016,1,1,1,4,0,1
846,30.85422,3,2,0.676183,1,1,3,2,0,1
847,33.070798,4,4,4.943229,1,0,3,4,0,1
848,22.423316,2,3,0.727035,1,1,4,3,0,1
849,24.668931,4,2,4.484376,1,0,1,4,0,1
850,21.449103,4,4,0.535109,0,1,3,4,0,3
851,44.039627,2,3,3,1,1,3,3,0,2
852,34.961039,4,4,8.810218,1,1,3,4,0,2
853,35.588715,4,4,2,1,0,1,4,0,1
854,25.771991,4,4,2,1,1,3,3,0,2
855,31.845859,4,4,0.32599,0,1,3,1,0,1
856,26.784954,2,3,1.226032,1,1,2,4,1,1
857,18.572551,4,4,4.802802,1,1,1,4,0,2
858,32.40579,4,4,3,1,1,3,1,0,1
859,25.953614,4,4,0.031927,0,1,2,4,0,1
860,40.492457,2,3,11.323319,1,0,3,4,0,1
861,21.26791,2,3,0.590233,0,1,2,1,0,3
862,24.604259,4,4,3,1,0,1,2,0,1
863,36.61689,4,4,3,1,1,2,4,0,2
864,25.022174,3,4,0.329434,1,1,2,1,1,1
865,21.417073,4,4,-0.024995,1,0,1,2,0,2
866,37.964247,4,4,0.768656,1,1,3,4,0,1
867,31.38249,3,4,0.805565,1,0,1,4,0,3
868,33.300397,4,4,3,1,1,3,4,0,1
869,30.614443,2,3,3.547003,1,1,2,2,0,3
870,25.461202,4,4,3,0,0,2,3,0,3
871,33.354375,3,2,2,1,1,3,3,0,1
872,33.325106,4,4,0.414674,0,0,1,4,0,1
873,35.370707,4,4,0.013975,0,0,3,4,0,1
874,27.995145,2,3,2,1,1,2,3,0,2
875,36.314895,3,3,6.185924,1,1,2,3,0,1
876,27.249953,2,2,2,1,1,2,1,0,3
877,20.394933,2,3,0.946144,1,1,2,2,0,1
878,31.072738,3,3,9.425186,1,1,2,3,0,3
879,45.407378,3,4,2,0,1,1,1,0,1
880,44.47806,1,3,1.830526,1,1,2,4,0,1
881,20.108756,3,3,0.680189,0,1,2,3,0,3
882,38.010448,3,4,3,1,1,1,4,0,3
883,25.054549,2,2,3,1,1,3,3,0,3
884,24.599585,1,1,0.338474,1,0,2,2,1,1
885,21.621799,4,4,0.798669,0,1,2,3,0,3
886,21.351906,3,4,0.059871,0,0,3,3,0,1
887,25.889973,4,4,1.159015,1,1,1,4,0,2
888,48.656769,4,4,0.541718,0,1,2,4,0,1
889,23.511414,4,3,2,1,0,3,3,0,3
890,26.835156,4,4,2,0,1,1,1,0,3
891,39.904737,3,4,4.957411,1,1,1,3,0,1
892,46.566746,3,4,7.040782,1,1,3,4,0,3
893,23.422086,3,3,0.836334,1,0,3,3,1,1
894,32.559802,3,3,5.540451,0,1,2,1,0,3
895,21.566312,3,4,0.955617,1,1,3,4,0,1
896,26.140459,2,3,0.924631,1,1,3,4,0,1
897,40.91841,4,4,8.255225,0,1,2,4,0,1
898,33.454959,4,4,6.776448,1,1,2,4,0,3
899,23.119989,2,4,2,1,1,2,4,0,3
900,38.637131,3,4,3,1,1,1,4,1,1
901,47.781573,3,3,3,0,1,2,2,0,3
902,18.67715,1,1,0.664312,1,1,2,3,1,1
903,41.478337,3,4,6.564412,1,1,1,2,0,1
904,21.762109,3,3,3,1,1,1,2,0,1
905,34.836764,4,4,3,1,1,1,4,0,2
906,23.168286,3,4,2,1,0,1,3,0,3
907,47.06288,3,4,3,1,1,3,4,0,3
908,25.142839,3,4,3,0,1,3,4,0,3
909,30.018678,3,3,4.673049,1,1,3,4,0,2
910,45.070421,3,2,3.895714,1,1,4,3,0,3
911,44.568861,3,2,5.570689,1,1,2,2,0,3
912,25.061577,4,4,0.655626,1,1,3,3,0,3
913,38.152761,4,4,4.461651,1,0,1,4,0,2
914,47.858502,3,3,8.343227,1,1,2,1,1,1
915,30.260836,4,4,3,1,0,3,4,0,3
916,21.338136,2,3,2,1,1,3,2,0,1
917,32.682052,3,4,6.094105,1,1,3,3,0,3
918,25.029785,4,4,4.51196,1,0,3,3,0,1
919,46.662327,2,4,7.414427,1,1,1,4,0,1
920,26.216341,4,4,0.701277,1,0,1,3,0,2
921,20.667211,2,4,2,1,1,2,3,0,1
922,33.74993,4,4,6.853228,1,0,3,4,0,1
923,20.667507,3,3,2,1,1,3,2,0,1
924,25.818303,3,3,0.049013,1,1,3,1,0,3
925,38.388215,2,3,4.786803,1,1,3,1,0,3
926,22.483469,4,4,1.133983,1,0,2,1,0,1
927,36.907599,3,4,8.119493,1,0,1,3,0,2
928,25.865126,4,4,3,1,0,1,4,0,3
929,25.480374,2,3,0.577495,1,1,3,1,0,2
930,33.087361,2,3,3,1,1,2,3,1,1
931,37.112495,4,4,4.215921,1,1,1,4,0,2
932,36.521582,2,3,4.119871,1,1,2,2,0,1
933,27.678372,4,4,0.549978,1,1,1,2,0,1
934,35.589755,3,3,4.50541,1,1,1,3,0,3
935,29.906639,4,4,0.768142,1,1,4,4,0,3
936,40.169792,3,4,1.097714,1,1,1,2,0,1
937,32.147795,4,4,3.775259,0,1,2,4,0,1
938,25.946102,2,1,3.933315,1,1,4,3,0,3
939,35.602725,3,3,8.122585,1,0,2,3,1,2
940,45.750027,2,3,4.59503,1,1,2,2,0,1
941,23.064145,3,3,1.311779,1,1,2,4,0,1
942,30.680908,4,4,2,1,0,3,3,0,1
943,22.428417,3,4,2,0,1,1,3,0,3
944,43.371231,2,4,3,1,1,1,4,0,1
945,22.613445,3,3,0.672502,1,1,3,2,0,3
946,36.243187,4,4,10.563455,1,1,3,1,0,2
947,37.192336,4,4,3,1,1,2,4,0,2
948,26.626208,4,2,2,0,1,1,3,0,2
949,42.800874,3,4,3,1,1,3,4,0,1
950,37.322325,1,4,4.126861,1,1,1,2,0,3
951,38.58779,4,4,3,0,1,3,4,0,2
952,21.801121,3,4,1.803992,1,1,3,3,1,3
953,23.892789,2,3,0.548069,1,1,3,3,0,3
954,41.646968,2,3,6.902299,1,0,1,1,0,1
955,21.661422,2,2,2,1,1,2,1,0,3
956,26.694642,2,3,0.254632,1,1,3,3,0,3
957,38.572969,4,4,8.480483,1,1,2,4,0,1
958,47.46053,2,4,4.408247,1,1,2,2,0,3
959,31.867004,3,3,4.04162,0,1,2,4,0,2
960,40.060212,4,4,4.546221,0,0,1,4,0,2
961,46.799367,2,2,5.927976,1,1,3,1,0,1
962,30.250019,4,4,3,0,1,1,4,0,3
963,26.375932,3,4,3,1,1,3,4,0,3
964,37.469889,3,4,6.149229,1,0,1,1,0,1
965,25.868856,4,4,2,0,1,3,4,0,2
966,40.388008,3,4,2,1,1,3,3,0,1
967,30.219407,2,3,4.551864,1,1,2,2,0,3
968,26.639954,4,4,2,1,1,3,4,0,3
969,45.904307,4,4,6.407651,1,1,3,3,0,1
970,21.592896,1,2,1.063416,1,1,3,2,1,1
971,25.307639,4,4,0.830707,1,1,2,3,0,1
972,22.446526,2,2,1.448644,1,0,3,4,0,2
973,26.165051,4,4,3,0,1,1,4,0,3
974,45.639033,4,2,8.960996,1,0,3,2,0,1
975,19.773934,2,3,2,1,0,3,4,0,1
976,46.51649,3,4,4.665966,1,0,3,4,0,3
977,25.680358,3,3,0.876169,1,1,1,1,0,1
978,30.444531,4,4,3,0,0,1,4,0,2
979,38.646814,4,4,2,1,1,1,4,0,1
980,43.508991,4,4,4.383697,0,1,2,3,0,1
981,22.003836,4,4,3,1,0,2,2,0,3
982,42.315062,4,4,3.525353,1,1,3,4,0,2
983,30.650897,3,3,3,1,0,2,3,0,3
984,32.830526,2,3,1.143043,1,1,3,2,0,1
985,43.860405,3,4,3,1,1,1,2,0,2
986,26.395003,4,4,0.590792,1,1,1,4,0,2
987,22.460033,3,4,0.227132,0,1,3,3,0,1
988,38.564174,1,1,10.274196,1,1,3,2,0,1
989,35.36236,2,3,3,1,1,3,2,0,1
990,42.597573,4,4,3,1,1,2,4,0,2
991,45.082615,3,3,4.649958,0,1,3,3,1,1
992,27.23247,4,4,0.755663,1,1,1,4,0,2
993,31.114199,2,4,7.532287,1,1,3,3,0,3
994,22.625404,4,4,1.11139,1,1,1,4,0,2
995,25.127637,2,4,2,1,0,2,3,0,3
996,27.836053,4,3,4.657387,0,1,3,1,0,3
997,31.875721,3,4,0.746843,1,0,2,4,0,1
998,31.989572,4,4,3,1,0,3,4,0,3
999,29.974192,2,4,4.695984,1,1,3,4,1,3
1000,28.299164,3,4,2,1,1,2,4,0,1
1001,23.014788,3,4,0.829843,1,1,1,4,0,1
1002,29.864359,4,4,5.128423,1,1,1,4,0,2
1003,25.600566,2,3,4.555189,1,1,3,4,0,3
1004,28.551618,3,3,4.893248,1,1,3,3,0,3
1005,32.075206,2,2,2,0,1,3,3,0,1
1006,39.232041,3,4,1.192674,1,1,3,4,0,1
1007,35.426654,1,2,3,1,0,4,3,1,1
1008,35.06117,4,4,8.362465,1,1,1,3,0,2
1009,21.592934,3,4,0.588976,1,1,3,4,1,1
1010,42.2163,2,3,4.459834,1,0,3,2,0,3
1011,47.685515,3,4,0.307148,0,1,3,3,1,1
1012,25.882155,2,2,1.085955,1,1,2,2,0,3
1013,32.775557,4,4,2,0,1,1,4,0,2
1014,42.474749,3,4,4.089609,1,1,3,4,0,1
1015,30.010447,3,3,3,0,1,3,4,0,2
1016,34.20118,2,3,3.549909,1,1,3,2,0,3
1017,36.370687,4,4,4.645471,0,1,1,3,0,2
1018,31.387659,3,3,6.267109,1,1,3,1,0,3
1019,33.637336,3,4,4.31558,1,1,1,4,1,3
1020,34.5472,4,4,3,1,1,1,4,0,1
1021,26.822552,2,2,3,1,0,2,1,1,1
1022,37.646249,4,4,3,1,1,1,3,0,3
1023,23.446977,2,4,2,1,1,1,4,0,3
1024,30.290391,3,3,4.253905,0,1,3,2,0,1
1025,45.57995,2,3,2,1,1,3,1,0,1
1026,45.984837,1,2,7.508307,1,1,3,1,0,1
1027,42.706362,3,3,3.941882,1,1,3,4,0,3
1028,22.402168,4,4,2,1,0,1,3,0,3
